tmfc,lat,lon,t2m,psl
2026070700,-27.96,-141.9073,291.53,100895.0
2026070700,-15.959,153.1564,297.62,101761.0
2026070700,-22.033,78.5401,295.18,101894.0
2026070700,-31.4523,-53.7227,279.4,102192.0
2026070700,-18.6762,-118.4332,297.75,101019.0
2026070700,50.7558,105.1937,294.16,100223.0
2026070700,31.9164,-35.7934,298.73,102462.0
2026070700,-48.2179,36.1501,278.3,101025.0
2026070700,7.8201,-81.1665,302.05,100809.0
2026070700,45.8533,-74.4682,295.7,101884.0
2026070700,16.1661,-155.5425,299.7,101262.0
2026070700,-50.292,-48.3178,278.16,101963.0
2026070700,28.27,-67.9019,301.62,102169.0
2026070700,-65.4372,43.6317,259.8,97237.0
2026070700,-37.5112,-114.6647,285.71,100849.0
2026071100,-86.2688,-33.5118,229.72,98369.0
2026071100,-64.6126,42.0139,261.33,99584.0
2026071100,-54.0322,-5.2539,274.36,101232.0
2026071100,5.1246,52.1926,299.42,101262.0
2026071100,13.2765,41.4556,304.3,100383.0
2026071100,-5.5405,85.1267,300.8,101219.0
2026071100,-58.5763,-136.9324,273.57,100671.0
2026071100,-24.1594,-4.302,293.61,102084.0
2026071100,-18.1106,117.4825,297.6,101874.0
2026071100,-16.6171,-112.267,297.21,101325.0
2026071100,28.0551,19.3057,298.99,101245.0
2026071100,44.1569,135.0991,296.62,100661.0
2026071100,5.8506,-122.1354,301.74,100917.0
2026071100,-33.0951,41.8577,290.89,102009.0
2026071100,-59.3714,48.3341,269.77,98409.0
2026071100,-27.96,-141.9073,293.81,101103.0
2026071100,-15.959,153.1564,297.0,101724.0
2026071100,-22.033,78.5401,294.25,102435.0
2026071100,-31.4523,-53.7227,286.37,101391.0
2026071100,-18.6762,-118.4332,295.87,101499.0
2026071100,50.7558,105.1937,283.4,100912.0
2026071100,31.9164,-35.7934,297.66,102444.0
2026071100,-48.2179,36.1501,275.53,100362.0
2026071100,7.8201,-81.1665,299.95,100824.0
2026071100,45.8533,-74.4682,293.63,101241.0
2026071100,16.1661,-155.5425,300.09,101376.0
2026071100,-50.292,-48.3178,276.85,102247.0
2026071100,28.27,-67.9019,301.55,102206.0
2026071100,-65.4372,43.6317,259.74,99676.0
2026071100,-37.5112,-114.6647,285.37,101428.0
2026071400,-86.2688,-33.5118,220.99,98870.0
2026071400,-64.6126,42.0139,254.95,99240.0
2026071400,-54.0322,-5.2539,271.78,100344.0
2026071400,5.1246,52.1926,299.32,101095.0
2026071400,13.2765,41.4556,304.38,100262.0
2026071400,-5.5405,85.1267,300.6,101099.0
2026071400,-58.5763,-136.9324,267.12,102285.0
2026071400,-24.1594,-4.302,293.0,102478.0
2026071400,-18.1106,117.4825,298.51,101843.0
2026071400,-16.6171,-112.267,297.18,101350.0
2026071400,28.0551,19.3057,298.83,101157.0
2026071400,44.1569,135.0991,298.37,100229.0
2026071400,5.8506,-122.1354,301.52,100756.0
2026071400,-33.0951,41.8577,289.75,102970.0
2026071400,-59.3714,48.3341,271.59,99265.0
2026071400,-27.96,-141.9073,290.67,100410.0
2026071400,-15.959,153.1564,297.44,101899.0
2026071400,-22.033,78.5401,295.09,101896.0
2026071400,-31.4523,-53.7227,282.15,102340.0
2026071400,-18.6762,-118.4332,297.85,101320.0
2026071400,50.7558,105.1937,286.58,100810.0
2026071400,31.9164,-35.7934,299.25,102057.0
2026071400,-48.2179,36.1501,276.89,103201.0
2026071400,7.8201,-81.1665,301.04,100934.0
2026071400,45.8533,-74.4682,296.71,101434.0
2026071400,16.1661,-155.5425,299.76,101207.0
2026071400,-50.292,-48.3178,274.13,101619.0
2026071400,28.27,-67.9019,302.35,101960.0
2026071400,-65.4372,43.6317,251.2,99112.0
2026071400,-37.5112,-114.6647,285.52,100602.0
2026071800,-86.2688,-33.5118,218.29,98883.0
2026071800,-64.6126,42.0139,259.44,97998.0
2026071800,-54.0322,-5.2539,271.14,99483.0
2026071800,5.1246,52.1926,299.36,101156.0
2026071800,13.2765,41.4556,304.54,100315.0
2026071800,-5.5405,85.1267,300.89,101030.0
2026071800,-58.5763,-136.9324,273.72,102299.0
2026071800,-24.1594,-4.302,292.83,102050.0
2026071800,-18.1106,117.4825,297.71,101838.0
2026071800,-16.6171,-112.267,297.83,101546.0
2026071800,28.0551,19.3057,299.29,101078.0
2026071800,44.1569,135.0991,294.54,100487.0
2026071800,5.8506,-122.1354,300.78,100929.0
2026071800,-33.0951,41.8577,290.55,101412.0
2026071800,-59.3714,48.3341,271.64,98837.0
2026071800,-27.96,-141.9073,291.5,101001.0
2026071800,-15.959,153.1564,296.51,101785.0
2026071800,-22.033,78.5401,294.86,102040.0
2026071800,-31.4523,-53.7227,299.17,100155.0
2026071800,-18.6762,-118.4332,298.08,101577.0
2026071800,50.7558,105.1937,290.04,99717.0
2026071800,31.9164,-35.7934,299.12,102225.0
2026071800,-48.2179,36.1501,274.66,102571.0
2026071800,7.8201,-81.1665,302.48,100864.0
2026071800,45.8533,-74.4682,292.07,101511.0
2026071800,16.1661,-155.5425,300.09,101210.0
2026071800,-50.292,-48.3178,275.51,99814.0
2026071800,28.27,-67.9019,302.31,102189.0
2026071800,-65.4372,43.6317,256.24,97879.0
2026071800,-37.5112,-114.6647,287.13,100787.0
2026072200,-86.2688,-33.5118,228.59,98917.0
2026072200,-64.6126,42.0139,256.06,98526.0
2026072200,-54.0322,-5.2539,266.76,97900.0
2026072200,5.1246,52.1926,299.43,101172.0
2026072200,13.2765,41.4556,305.2,100361.0
2026072200,-5.5405,85.1267,301.2,101153.0
2026072200,-58.5763,-136.9324,273.35,99537.0
2026072200,-24.1594,-4.302,292.63,102146.0
2026072200,-18.1106,117.4825,298.51,101993.0
2026072200,-16.6171,-112.267,297.26,101563.0
2026072200,28.0551,19.3057,300.88,101346.0
2026072200,44.1569,135.0991,292.59,100550.0
2026072200,5.8506,-122.1354,301.78,100891.0
2026072200,-33.0951,41.8577,291.13,102190.0
2026072200,-59.3714,48.3341,268.17,98689.0
2026072200,-27.96,-141.9073,290.02,101998.0
2026072200,-15.959,153.1564,297.26,101563.0
2026072200,-22.033,78.5401,295.7,102144.0
2026072200,-31.4523,-53.7227,289.11,100982.0
2026072200,-18.6762,-118.4332,297.63,101477.0
2026072200,50.7558,105.1937,291.42,100198.0
2026072200,31.9164,-35.7934,298.5,102505.0
2026072200,-48.2179,36.1501,276.18,102286.0
2026072200,7.8201,-81.1665,299.92,100794.0
2026072200,45.8533,-74.4682,291.28,100094.0
2026072200,16.1661,-155.5425,300.43,101046.0
2026072200,-50.292,-48.3178,275.99,100460.0
2026072200,28.27,-67.9019,302.44,102016.0
2026072200,-65.4372,43.6317,253.55,98166.0
2026072200,-37.5112,-114.6647,287.35,100386.0
2026072500,-86.2688,-33.5118,227.13,97973.0
2026072500,-64.6126,42.0139,267.0,98266.0
2026072500,-54.0322,-5.2539,272.38,98385.0
2026072500,5.1246,52.1926,299.38,101047.0
2026072500,13.2765,41.4556,305.57,100268.0
2026072500,-5.5405,85.1267,300.78,101114.0
2026072500,-58.5763,-136.9324,271.19,99608.0
2026072500,-24.1594,-4.302,292.64,102437.0
2026072500,-18.1106,117.4825,297.49,102068.0
2026072500,-16.6171,-112.267,296.21,101387.0
2026072500,28.0551,19.3057,303.4,100762.0
2026072500,44.1569,135.0991,289.02,101427.0
2026072500,5.8506,-122.1354,300.67,100931.0
2026072500,-33.0951,41.8577,289.58,101447.0
2026072500,-59.3714,48.3341,272.66,99717.0
2026072500,-27.96,-141.9073,293.0,100603.0
2026072500,-15.959,153.1564,297.09,101628.0
2026072500,-22.033,78.5401,295.55,101486.0
2026072500,-31.4523,-53.7227,285.52,101887.0
2026072500,-18.6762,-118.4332,296.46,101331.0
2026072500,50.7558,105.1937,291.86,100592.0
2026072500,31.9164,-35.7934,298.88,102691.0
2026072500,-48.2179,36.1501,276.94,99737.0
2026072500,7.8201,-81.1665,300.35,101005.0
2026072500,45.8533,-74.4682,293.91,101970.0
2026072500,16.1661,-155.5425,299.88,101210.0
2026072500,-50.292,-48.3178,276.48,101240.0
2026072500,28.27,-67.9019,302.01,102018.0
2026072500,-65.4372,43.6317,265.44,98235.0
2026072500,-37.5112,-114.6647,285.91,99743.0
2026072900,-86.2688,-33.5118,224.92,99355.0
2026072900,-64.6126,42.0139,264.51,98263.0
2026072900,-54.0322,-5.2539,271.55,100123.0
2026072900,5.1246,52.1926,299.48,101130.0
2026072900,13.2765,41.4556,304.73,100332.0
2026072900,-5.5405,85.1267,300.81,100971.0
2026072900,-58.5763,-136.9324,273.58,98404.0
2026072900,-24.1594,-4.302,292.55,102252.0
2026072900,-18.1106,117.4825,297.69,101786.0
2026072900,-16.6171,-112.267,297.13,101419.0
2026072900,28.0551,19.3057,300.45,101379.0
2026072900,44.1569,135.0991,295.77,100060.0
2026072900,5.8506,-122.1354,301.21,100755.0
2026072900,-33.0951,41.8577,290.65,102612.0
2026072900,-59.3714,48.3341,272.29,98130.0
2026072900,-27.96,-141.9073,292.34,100599.0
2026072900,-15.959,153.1564,297.41,101509.0
2026072900,-22.033,78.5401,294.66,102036.0
2026072900,-31.4523,-53.7227,291.02,100868.0
2026072900,-18.6762,-118.4332,297.3,101427.0
2026072900,50.7558,105.1937,292.17,100455.0
2026072900,31.9164,-35.7934,298.92,101998.0
2026072900,-48.2179,36.1501,277.55,102718.0
2026072900,7.8201,-81.1665,301.08,100839.0
2026072900,45.8533,-74.4682,292.41,100391.0
2026072900,16.1661,-155.5425,299.96,101157.0
2026072900,-50.292,-48.3178,276.02,100312.0
2026072900,28.27,-67.9019,302.27,101602.0
2026072900,-65.4372,43.6317,258.29,98446.0
2026072900,-37.5112,-114.6647,287.37,100580.0
2026080200,-86.2688,-33.5118,225.09,99153.0
2026080200,-64.6126,42.0139,255.44,98790.0
2026080200,-54.0322,-5.2539,271.67,97942.0
2026080200,5.1246,52.1926,299.23,101097.0
2026080200,13.2765,41.4556,304.51,100235.0
2026080200,-5.5405,85.1267,301.27,100888.0
2026080200,-58.5763,-136.9324,275.66,96424.0
2026080200,-24.1594,-4.302,292.6,102022.0
2026080200,-18.1106,117.4825,298.23,101562.0
2026080200,-16.6171,-112.267,296.66,101628.0
2026080200,28.0551,19.3057,297.85,100979.0
2026080200,44.1569,135.0991,288.13,101041.0
2026080200,5.8506,-122.1354,300.61,100925.0
2026080200,-33.0951,41.8577,291.78,101662.0
2026080200,-59.3714,48.3341,270.27,99028.0
2026080200,-27.96,-141.9073,290.0,102411.0
2026080200,-15.959,153.1564,296.59,101969.0
2026080200,-22.033,78.5401,294.82,101995.0
2026080200,-31.4523,-53.7227,288.17,101562.0
2026080200,-18.6762,-118.4332,297.55,101562.0
2026080200,50.7558,105.1937,291.58,100646.0
2026080200,31.9164,-35.7934,299.21,101983.0
2026080200,-48.2179,36.1501,278.32,102392.0
2026080200,7.8201,-81.1665,300.85,100795.0
2026080200,45.8533,-74.4682,294.85,101116.0
2026080200,16.1661,-155.5425,300.49,101338.0
2026080200,-50.292,-48.3178,272.04,101255.0
2026080200,28.27,-67.9019,301.68,101925.0
2026080200,-65.4372,43.6317,252.98,98530.0
2026080200,-37.5112,-114.6647,285.22,101124.0
2026080500,-86.2688,-33.5118,227.51,99269.0
2026080500,-64.6126,42.0139,265.69,95342.0
2026080500,-54.0322,-5.2539,268.54,97862.0
2026080500,5.1246,52.1926,299.12,101245.0
2026080500,13.2765,41.4556,306.33,100299.0
2026080500,-5.5405,85.1267,300.89,101034.0
2026080500,-58.5763,-136.9324,268.55,99535.0
2026080500,-24.1594,-4.302,291.94,102206.0
2026080500,-18.1106,117.4825,297.44,101614.0
2026080500,-16.6171,-112.267,297.5,101416.0
2026080500,28.0551,19.3057,297.15,101335.0
2026080500,44.1569,135.0991,300.92,100838.0
2026080500,5.8506,-122.1354,301.0,100838.0
2026080500,-33.0951,41.8577,291.65,102266.0
2026080500,-59.3714,48.3341,271.69,98749.0
2026080500,-27.96,-141.9073,293.27,101163.0
2026080500,-15.959,153.1564,296.81,101687.0
2026080500,-22.033,78.5401,294.11,102351.0
2026080500,-31.4523,-53.7227,290.97,101461.0
2026080500,-18.6762,-118.4332,295.64,101584.0
2026080500,50.7558,105.1937,293.52,100868.0
2026080500,31.9164,-35.7934,299.8,102115.0
2026080500,-48.2179,36.1501,277.85,101294.0
2026080500,7.8201,-81.1665,299.58,100903.0
2026080500,45.8533,-74.4682,295.12,101577.0
2026080500,16.1661,-155.5425,300.46,101129.0
2026080500,-50.292,-48.3178,276.79,100623.0
2026080500,28.27,-67.9019,302.04,102151.0
2026080500,-65.4372,43.6317,266.51,95538.0
2026080500,-37.5112,-114.6647,284.89,102995.0
2026080900,-86.2688,-33.5118,221.65,99453.0
2026080900,-64.6126,42.0139,262.87,97360.0
2026080900,-54.0322,-5.2539,271.53,101701.0
2026080900,5.1246,52.1926,299.37,101102.0
2026080900,13.2765,41.4556,304.86,100309.0
2026080900,-5.5405,85.1267,300.88,101008.0
2026080900,-58.5763,-136.9324,272.28,95873.0
2026080900,-24.1594,-4.302,292.24,102719.0
2026080900,-18.1106,117.4825,296.89,101583.0
2026080900,-16.6171,-112.267,296.45,101380.0
2026080900,28.0551,19.3057,300.09,101091.0
2026080900,44.1569,135.0991,289.93,101507.0
2026080900,5.8506,-122.1354,300.28,100780.0
2026080900,-33.0951,41.8577,291.04,102267.0
2026080900,-59.3714,48.3341,270.86,98572.0
2026080900,-27.96,-141.9073,291.15,101600.0
2026080900,-15.959,153.1564,297.73,101497.0
2026080900,-22.033,78.5401,294.4,102455.0
2026080900,-31.4523,-53.7227,282.41,101310.0
2026080900,-18.6762,-118.4332,296.02,101527.0
2026080900,50.7558,105.1937,291.69,100625.0
2026080900,31.9164,-35.7934,299.82,102054.0
2026080900,-48.2179,36.1501,274.17,101171.0
2026080900,7.8201,-81.1665,301.74,100758.0
2026080900,45.8533,-74.4682,294.33,101066.0
2026080900,16.1661,-155.5425,300.28,101170.0
2026080900,-50.292,-48.3178,274.85,99050.0
2026080900,28.27,-67.9019,301.76,102136.0
2026080900,-65.4372,43.6317,260.28,96991.0
2026080900,-37.5112,-114.6647,287.11,101433.0
2026081300,-86.2688,-33.5118,223.56,98037.0
2026081300,-64.6126,42.0139,260.35,98723.0
2026081300,-54.0322,-5.2539,273.54,98402.0
2026081300,5.1246,52.1926,299.16,101242.0
2026081300,13.2765,41.4556,304.73,100475.0
2026081300,-5.5405,85.1267,300.71,101184.0
2026081300,-58.5763,-136.9324,271.09,99636.0
2026081300,-24.1594,-4.302,292.99,101785.0
2026081300,-18.1106,117.4825,296.74,101727.0
2026081300,-16.6171,-112.267,297.11,101454.0
2026081300,28.0551,19.3057,300.15,101324.0
2026081300,44.1569,135.0991,292.76,101027.0
2026081300,5.8506,-122.1354,300.74,100732.0
2026081300,-33.0951,41.8577,288.65,103576.0
2026081300,-59.3714,48.3341,269.83,98922.0
2026081300,-27.96,-141.9073,290.23,102374.0
2026081300,-15.959,153.1564,297.34,101746.0
2026081300,-22.033,78.5401,294.25,102092.0
2026081300,-31.4523,-53.7227,285.27,101717.0
2026081300,-18.6762,-118.4332,296.85,101608.0
2026081300,50.7558,105.1937,289.07,100652.0
2026081300,31.9164,-35.7934,300.19,102230.0
2026081300,-48.2179,36.1501,277.68,103598.0
2026081300,7.8201,-81.1665,300.44,100853.0
2026081300,45.8533,-74.4682,291.43,100817.0
2026081300,16.1661,-155.5425,300.46,101050.0
2026081300,-50.292,-48.3178,273.34,101449.0
2026081300,28.27,-67.9019,301.84,101812.0
2026081300,-65.4372,43.6317,252.35,98558.0
2026081300,-37.5112,-114.6647,286.23,101137.0
2026081600,-86.2688,-33.5118,231.16,99714.0
2026081600,-64.6126,42.0139,256.46,98902.0
2026081600,-54.0322,-5.2539,268.95,97558.0
2026081600,5.1246,52.1926,299.42,101156.0
2026081600,13.2765,41.4556,304.86,100460.0
2026081600,-5.5405,85.1267,300.7,101132.0
2026081600,-58.5763,-136.9324,273.08,100767.0
2026081600,-24.1594,-4.302,293.27,101904.0
2026081600,-18.1106,117.4825,297.52,101766.0
2026081600,-16.6171,-112.267,297.0,101646.0
2026081600,28.0551,19.3057,298.56,101310.0
2026081600,44.1569,135.0991,293.2,100877.0
2026081600,5.8506,-122.1354,301.74,100989.0
2026081600,-33.0951,41.8577,290.51,102862.0
2026081600,-59.3714,48.3341,271.76,98334.0
2026081600,-27.96,-141.9073,288.7,101863.0
2026081600,-15.959,153.1564,296.84,101860.0
2026081600,-22.033,78.5401,294.17,101903.0
2026081600,-31.4523,-53.7227,290.38,101418.0
2026081600,-18.6762,-118.4332,297.68,101470.0
2026081600,50.7558,105.1937,286.62,100781.0
2026081600,31.9164,-35.7934,300.44,102524.0
2026081600,-48.2179,36.1501,277.87,101633.0
2026081600,7.8201,-81.1665,299.49,100920.0
2026081600,45.8533,-74.4682,290.61,102142.0
2026081600,16.1661,-155.5425,300.83,100817.0
2026081600,-50.292,-48.3178,277.69,101240.0
2026081600,28.27,-67.9019,301.9,102112.0
2026081600,-65.4372,43.6317,248.11,98784.0
2026081600,-37.5112,-114.6647,288.69,99438.0
2026082000,-86.2688,-33.5118,216.72,98417.0
2026082000,-64.6126,42.0139,257.03,96703.0
2026082000,-54.0322,-5.2539,271.55,99200.0
2026082000,5.1246,52.1926,299.05,101344.0
2026082000,13.2765,41.4556,305.22,100515.0
2026082000,-5.5405,85.1267,300.36,101226.0
2026082000,-58.5763,-136.9324,275.9,98373.0
2026082000,-24.1594,-4.302,292.54,102462.0
2026082000,-18.1106,117.4825,298.11,101875.0
2026082000,-16.6171,-112.267,297.28,101434.0
2026082000,28.0551,19.3057,300.4,101165.0
2026082000,44.1569,135.0991,294.83,101330.0
2026082000,5.8506,-122.1354,301.44,100842.0
2026082000,-33.0951,41.8577,292.21,101990.0
2026082000,-59.3714,48.3341,271.46,96573.0
2026082000,-27.96,-141.9073,292.13,100972.0
2026082000,-15.959,153.1564,296.75,101947.0
2026082000,-22.033,78.5401,293.31,102258.0
2026082000,-31.4523,-53.7227,287.19,101828.0
2026082000,-18.6762,-118.4332,295.89,101561.0
2026082000,50.7558,105.1937,286.58,101158.0
2026082000,31.9164,-35.7934,300.3,102429.0
2026082000,-48.2179,36.1501,275.07,99479.0
2026082000,7.8201,-81.1665,300.71,100856.0
2026082000,45.8533,-74.4682,290.74,101044.0
2026082000,16.1661,-155.5425,300.71,101197.0
2026082000,-50.292,-48.3178,276.64,99922.0
2026082000,28.27,-67.9019,302.28,101715.0
2026082000,-65.4372,43.6317,250.08,96747.0
2026082000,-37.5112,-114.6647,284.59,102364.0
